danceability;track_id;tempo;valence;artist_name;instrumentalness;album_id;key;speechiness;time_signature;duration_ms;mode;album_name;loudness;energy;liveness;album_release_date;acousticness
0.286;12HWTqP3GWqzyyKrpkhojF;106.219;0.134;Queen;0;391ScNR3xKywWSpfDwP3n0;8;0.032;4;230160;0;Made In Heaven (2011 Remaster);-6.368;0.565;0.321;1995-11-06;0.179
0.393;0xvJ2Ucr9Vdpkm1anaPwDg;127.929;0.0482;Queen;0.0127;391ScNR3xKywWSpfDwP3n0;7;0.043;4;180453;1;Made In Heaven (2011 Remaster);-10.129;0.608;0.612;1995-11-06;0.0691
;65YeIE3Y4YBNLnXcpVZz1P;0;;Queen;0.999;391ScNR3xKywWSpfDwP3n0;10;;;4067;0;Made In Heaven (2011 Remaster);-15.338;0.0165;;1995-11-06;0.142
0.167;7zzSsdYQCM2ZYQ9krf2Ptt;128.351;0.0308;Queen;0.908;391ScNR3xKywWSpfDwP3n0;2;0.0557;4;1354933;1;Made In Heaven (2011 Remaster);-31.596;0.0122;0.0789;1995-11-06;0.688
0.121;7hxwLTAJZVOjtLv95oXhb6;48.223;0.0369;Queen;6.73e-05;4kCtf1Mrytg1DhNyaDcbDz;7;0.0374;4;154067;1;Made In Heaven (Deluxe Edition 2011 Remaster);-13.406;0.13;0.0844;1995-11-06;0.673
0.404;2BMXBZksLPdYuiE7BsJBx9;77.833;0.366;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;8;0.0479;4;324920;1;Made In Heaven (Deluxe Edition 2011 Remaster);-5.825;0.734;0.3;1995-11-06;0.202
0.424;1MPyb1annQU4KENKV1oP2N;78.502;0.443;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;0;0.0314;4;285973;1;Made In Heaven (Deluxe Edition 2011 Remaster);-6.847;0.668;0.161;1995-11-06;0.182
0.55;15v9OTlsIILyVffyDNBELA;91.974;0.22;Queen;0.000525;4kCtf1Mrytg1DhNyaDcbDz;7;0.0269;4;286173;0;Made In Heaven (Deluxe Edition 2011 Remaster);-7.862;0.412;0.411;1995-11-06;0.226
0.341;4ljDobFk9PxD7Ds4A284jG;204.156;0.315;Queen;1.28e-06;4kCtf1Mrytg1DhNyaDcbDz;7;0.0296;4;195387;1;Made In Heaven (Deluxe Edition 2011 Remaster);-7.346;0.584;0.137;1995-11-06;0.0815
0.449;679OeT1opXQYJSJBVEXHqA;139.083;0.497;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;8;0.0853;4;289813;1;Made In Heaven (Deluxe Edition 2011 Remaster);-6.131;0.908;0.0971;1995-11-06;0.0833
0.593;256lSzuR1GRnOLMjovK339;110.208;0.265;Queen;1.34e-06;4kCtf1Mrytg1DhNyaDcbDz;0;0.0288;4;336160;1;Made In Heaven (Deluxe Edition 2011 Remaster);-9.775;0.425;0.167;1995-11-06;0.29
0.385;2ienNC5fVKcrGQpXVgF2hi;72.933;0.215;Queen;6.31e-05;4kCtf1Mrytg1DhNyaDcbDz;7;0.0313;4;259213;1;Made In Heaven (Deluxe Edition 2011 Remaster);-7.602;0.395;0.159;1995-11-06;0.58
0.591;3nuawriFuKKe6CKVJ3bG0b;121.964;0.57;Queen;8.63e-05;4kCtf1Mrytg1DhNyaDcbDz;4;0.036;4;324853;0;Made In Heaven (Deluxe Edition 2011 Remaster);-6.499;0.829;0.385;1995-11-06;0.101
0.286;0mIbLYTsUfzmz63gvDGdqQ;106.219;0.134;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;8;0.032;4;230160;0;Made In Heaven (Deluxe Edition 2011 Remaster);-6.368;0.565;0.321;1995-11-06;0.179
0.393;1mswsshHR4FHTx3RMN5RTj;127.929;0.0482;Queen;0.0127;4kCtf1Mrytg1DhNyaDcbDz;7;0.043;4;180453;1;Made In Heaven (Deluxe Edition 2011 Remaster);-10.129;0.608;0.612;1995-11-06;0.0691
;50s50lFVFxZcw7h9fTG9fE;0;;Queen;0.999;4kCtf1Mrytg1DhNyaDcbDz;10;;;4067;0;Made In Heaven (Deluxe Edition 2011 Remaster);-15.338;0.0165;;1995-11-06;0.142
0.167;2hu3h04Z94Y230ysXGmtTu;128.351;0.0308;Queen;0.908;4kCtf1Mrytg1DhNyaDcbDz;2;0.0557;4;1354933;1;Made In Heaven (Deluxe Edition 2011 Remaster);-31.596;0.0122;0.0789;1995-11-06;0.688
0.601;5k1njDcNju7wL0KSqlWMW0;110.196;0.334;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;0;0.0282;4;279507;1;Made In Heaven (Deluxe Edition 2011 Remaster);-10.278;0.446;0.177;1995-11-06;0.27
0.345;69g0C5ACrnyrdETPGT0N2C;127.885;0.0729;Queen;0.00732;4kCtf1Mrytg1DhNyaDcbDz;7;0.0356;3;238320;1;Made In Heaven (Deluxe Edition 2011 Remaster);-10.138;0.443;0.0797;1995-11-06;0.3
0.563;6rHSabXzZtWNpiB2S1yiXU;102.053;0.562;Queen;0.00308;4kCtf1Mrytg1DhNyaDcbDz;7;0.024;4;196280;1;Made In Heaven (Deluxe Edition 2011 Remaster);-6.592;0.708;0.157;1995-11-06;0.0293
0.62;13ajMX9JcgntmIcJQ35VAD;138.873;0.646;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;8;0.0303;4;175227;1;Made In Heaven (Deluxe Edition 2011 Remaster);-6.053;0.427;0.293;1995-11-06;0.789
0.29;3E5WhyiCVu5RZdp2t9Mvou;102.152;0.266;Queen;0.0437;4kCtf1Mrytg1DhNyaDcbDz;5;0.0801;4;273720;0;Made In Heaven (Deluxe Edition 2011 Remaster);-8.668;0.719;0.692;1995-11-06;0.538
0.314;0T4NDPhvv18jtTSpYRscSD;81.606;0.155;Queen;0;4kCtf1Mrytg1DhNyaDcbDz;6;0.0365;3;229200;1;Made In Heaven (Deluxe Edition 2011 Remaster);-5.678;0.627;0.304;1995-11-06;0.119
0.26;12bfIVTvjf0MTeVxmov31X;128.29;0.0936;Queen;0.00416;74VmDpx1yWY5sOYA1KkWmZ;7;0.128;4;349733;1;Live At Wembley Stadium;-3.498;0.99;0.779;1992-05-26;0.00202
0.21;5ht4HK9eKNCpOfORU0BtwF;145.096;0.0393;Queen;0.000124;74VmDpx1yWY5sOYA1KkWmZ;7;0.113;4;246040;1;Live At Wembley Stadium;-3.173;0.995;0.821;1992-05-26;0.0469
0.282;0wuSW3iY9OIFKnkZQCYYge;127.883;0.174;Queen;0.00041;74VmDpx1yWY5sOYA1KkWmZ;2;0.0396;3;149493;1;Live At Wembley Stadium;-5.308;0.717;0.157;1992-05-26;0.0996
0.186;7Fx7H03I4NdytpCdrZyL64;131.4;0.212;Queen;9.88e-06;74VmDpx1yWY5sOYA1KkWmZ;7;0.0818;4;78440;1;Live At Wembley Stadium;-3.358;0.973;0.632;1992-05-26;0.262
0.153;3yZPO7d46XeyjrpAmtqpJT;96.463;0.176;Queen;0.000383;74VmDpx1yWY5sOYA1KkWmZ;7;0.0899;4;132227;1;Live At Wembley Stadium;-3.974;0.985;0.747;1992-05-26;0.0317
0.28;1lC2mJuTHI0Un8MavPK1kU;134.262;0.153;Queen;0.0288;74VmDpx1yWY5sOYA1KkWmZ;2;0.152;4;521373;1;Live At Wembley Stadium;-4.014;0.953;0.697;1992-05-26;0.0653
0.381;5c3ZaAjLMbLtHehtaSBU0i;121.907;0.259;Queen;0.00176;74VmDpx1yWY5sOYA1KkWmZ;2;0.161;4;221000;1;Live At Wembley Stadium;-3.379;0.983;0.978;1992-05-26;0.211
0.534;1TwVxT1kwHjzqhjVBrPhTA;115.991;0.117;Queen;0.00199;74VmDpx1yWY5sOYA1KkWmZ;4;0.297;4;358933;0;Live At Wembley Stadium;-5.058;0.984;0.982;1992-05-26;0.126
0.171;01j4oqqb95L9pggl5luCRk;78.178;0.0889;Queen;0.00244;74VmDpx1yWY5sOYA1KkWmZ;2;0.0536;4;247560;0;Live At Wembley Stadium;-5.819;0.708;0.706;1992-05-26;0.498
0.429;56ZPHU4GaydjciSSs4sepo;117.987;0.285;Queen;0.0151;74VmDpx1yWY5sOYA1KkWmZ;4;0.119;4;214200;1;Live At Wembley Stadium;-4.326;0.952;0.974;1992-05-26;0.168
0.306;4zqBgQiMaM4OZzWTvBKGQq;121.455;0.329;Queen;0.103;74VmDpx1yWY5sOYA1KkWmZ;7;0.0912;4;176907;0;Live At Wembley Stadium;-6.042;0.917;0.39;1992-05-26;0.182
0.259;3V4W76eP05ApGTR1GFHAIH;148.337;0.141;Queen;0.86;74VmDpx1yWY5sOYA1KkWmZ;4;0.168;4;550827;0;Live At Wembley Stadium;-7.714;0.9;0.964;1992-05-26;0.881
0.225;6inN8pw3LRhzE6iPlBaqZN;146.661;0.219;Queen;0.219;74VmDpx1yWY5sOYA1KkWmZ;9;0.119;4;380173;1;Live At Wembley Stadium;-4.267;0.992;0.921;1992-05-26;0.0208
0.252;3PhLx734gRkLF2DegijKJY;99.839;0.111;Queen;0.000515;74VmDpx1yWY5sOYA1KkWmZ;2;0.0798;5;288800;1;Live At Wembley Stadium;-9.418;0.632;0.988;1992-05-26;0.739
0.241;7CnTtcL3EINeeho0jEpM6S;83.434;0.0959;Queen;1.94e-05;74VmDpx1yWY5sOYA1KkWmZ;1;0.0387;5;178440;1;Live At Wembley Stadium;-6.997;0.505;0.734;1992-05-26;0.802
0.271;7sMtfGh5j5BhmW9MZwoBmE;198.898;0.371;Queen;0.0033;74VmDpx1yWY5sOYA1KkWmZ;3;0.16;4;96227;1;Live At Wembley Stadium;-4.405;0.935;0.716;1992-05-26;0.641
0.312;0yovIvX6TFISdkXJWDeNyv;95.251;0.241;Queen;1.06e-05;74VmDpx1yWY5sOYA1KkWmZ;1;0.351;4;110667;1;Live At Wembley Stadium;-3.728;0.96;0.78;1992-05-26;0.619
0.238;4AckXLIbfbTjBrGdDIwOfK;95.081;0.14;Queen;0.0184;74VmDpx1yWY5sOYA1KkWmZ;4;0.106;4;204240;1;Live At Wembley Stadium;-2.968;0.993;0.72;1992-05-26;0.612
0.293;6ymSCvhKCttKROfCvBBOsr;153.647;0.111;Queen;0.218;74VmDpx1yWY5sOYA1KkWmZ;6;0.106;4;54960;0;Live At Wembley Stadium;-4.509;0.981;0.65;1992-05-26;0.0124
0.206;5YJIdKE76GacbcTxuoOf93;72.183;0.265;Queen;5.2e-05;74VmDpx1yWY5sOYA1KkWmZ;3;0.156;4;350573;1;Live At Wembley Stadium;-3.972;0.94;0.926;1992-05-26;0.55
0.215;6DISTFCUpIyB3pD9MRU5hD;135.068;0.0572;Queen;0.00338;74VmDpx1yWY5sOYA1KkWmZ;9;0.232;4;363933;1;Live At Wembley Stadium;-4.144;0.985;0.96;1992-05-26;0.0343
0.246;2us7On27I6E95TqzMa8FWK;143.766;0.191;Queen;0.588;74VmDpx1yWY5sOYA1KkWmZ;7;0.15;4;358867;1;Live At Wembley Stadium;-2.797;0.987;0.928;1992-05-26;0.496
0.274;7FkKmQO5VUkr0Uu85pdjOh;155.563;0.128;Queen;2.76e-05;74VmDpx1yWY5sOYA1KkWmZ;9;0.181;4;66400;0;Live At Wembley Stadium;-3.726;0.989;0.418;1992-05-26;0.0788
0.405;3iEEZCWs3ETdPgDxDLTkOK;114.455;0.34;Queen;0.000251;74VmDpx1yWY5sOYA1KkWmZ;5;0.087;4;357400;1;Live At Wembley Stadium;-3.998;0.968;0.952;1992-05-26;0.0777
0.517;5E2juuVhD7yB1EOThC08lw;89.832;0.0376;Queen;4.83e-05;74VmDpx1yWY5sOYA1KkWmZ;9;0.0959;4;167733;1;Live At Wembley Stadium;-4.592;0.988;0.423;1992-05-26;0.0106
0.316;6IqKqd9q4pPXc8J64snYT8;151.592;0.489;Queen;5.15e-05;74VmDpx1yWY5sOYA1KkWmZ;5;0.0589;4;126200;1;Live At Wembley Stadium;-3.5;0.896;0.89;1992-05-26;0.387
0.258;4zX8GHDkVlXNKPwHLfZG6G;84.58;0.216;Queen;2.91e-06;74VmDpx1yWY5sOYA1KkWmZ;7;0.0552;5;244933;0;Live At Wembley Stadium;-3.504;0.865;0.977;1992-05-26;0.427
0.138;6lSYYtIE71a7lH0JquxKl6;140.347;0.115;Queen;0.615;74VmDpx1yWY5sOYA1KkWmZ;7;0.0977;5;87960;1;Live At Wembley Stadium;-7.326;0.788;0.949;1992-05-26;0.472
0.346;0BzhS74ByIVlyz8BedHaYi;74.939;0.185;Queen;0.00379;5kffKW0sSLo6tkLg1veUGC;1;0.0451;4;393027;1;Innuendo (2011 Remaster);-5.747;0.728;0.344;1991-02-05;0.187
0.639;1pHVfiNHMMZYquR35fTZdM;115.64;0.289;Queen;1.38e-05;5kffKW0sSLo6tkLg1veUGC;9;0.0544;4;262933;0;Innuendo (2011 Remaster);-6.322;0.83;0.189;1991-02-05;0.583
0.566;6goUTcMn0V30hWtKFIj6Kh;143.982;0.368;Queen;7.19e-06;5kffKW0sSLo6tkLg1veUGC;2;0.0964;4;277773;1;Innuendo (2011 Remaster);-5.265;0.912;0.127;1991-02-05;0.192
0.47;4HF7ddEW0eadUpIi3iSqiB;91.49;0.46;Queen;0;5kffKW0sSLo6tkLg1veUGC;9;0.0884;4;273560;1;Innuendo (2011 Remaster);-4.121;0.873;0.213;1991-02-05;0.377
0.26;161M6Ul0mY3trIlDxBHyhK;101.324;0.134;Queen;1.98e-05;5kffKW0sSLo6tkLg1veUGC;4;0.0312;3;219827;0;Innuendo (2011 Remaster);-7.004;0.424;0.234;1991-02-05;0.716
0.581;5Z5xbf3G5ld4kHMjJWpwem;113.818;0.352;Queen;0.00875;5kffKW0sSLo6tkLg1veUGC;0;0.0454;4;282920;1;Innuendo (2011 Remaster);-7.968;0.867;0.332;1991-02-05;0.00466
0.307;6VWhk0VNyGs6o5aTUj4akR;181.62;0.229;Queen;0.00202;5kffKW0sSLo6tkLg1veUGC;5;0.095;3;261653;1;Innuendo (2011 Remaster);-8.066;0.796;0.313;1991-02-05;0.233
0.689;5js1JJOAkR5KwlifBpvHMN;112.64;0.567;Queen;0.000137;5kffKW0sSLo6tkLg1veUGC;0;0.0299;4;255040;1;Innuendo (2011 Remaster);-9.63;0.4;0.0605;1991-02-05;0.372
0.729;1r1edvjolplEOpqGK2GoHt;109.079;0.531;Queen;2.47e-05;5kffKW0sSLo6tkLg1veUGC;7;0.0292;4;214560;1;Innuendo (2011 Remaster);-9.444;0.508;0.12;1991-02-05;0.385
0.385;3DTonaWjulk1qsxL7ULIax;90.184;0.103;Queen;0.0211;5kffKW0sSLo6tkLg1veUGC;3;0.122;4;296627;0;Innuendo (2011 Remaster);-4.711;0.982;0.429;1991-02-05;0.00367
0.229;3doVdGo0NrKWDuiAUiWyCY;72.735;0.0492;Queen;0.429;5kffKW0sSLo6tkLg1veUGC;2;0.0376;4;216867;0;Innuendo (2011 Remaster);-9.766;0.389;0.353;1991-02-05;0.93
0.426;5n6RDaGFSN88oRWuGtYAIN;84.141;0.184;Queen;0;5kffKW0sSLo6tkLg1veUGC;11;0.0329;4;277827;0;Innuendo (2011 Remaster);-6.926;0.687;0.112;1991-02-05;0.409
0.346;6eGjyvl2LCovg5fstFxAga;74.939;0.185;Queen;0.00379;4May3oxm4OfBv9QwkXylAC;1;0.0451;4;393027;1;Innuendo (Deluxe Edition 2011 Remaster);-5.747;0.728;0.344;1991-02-05;0.187
0.639;0lRGxO56Y6ARKEyvpJOX1N;115.64;0.289;Queen;1.38e-05;4May3oxm4OfBv9QwkXylAC;9;0.0544;4;262933;0;Innuendo (Deluxe Edition 2011 Remaster);-6.322;0.83;0.189;1991-02-05;0.583
0.566;7vHSspNs8MPkOB2A3x9ARJ;143.982;0.368;Queen;7.19e-06;4May3oxm4OfBv9QwkXylAC;2;0.0964;4;277773;1;Innuendo (Deluxe Edition 2011 Remaster);-5.265;0.912;0.127;1991-02-05;0.192
0.47;0BkEev4JcKY0Hk54VWwtSO;91.49;0.46;Queen;0;4May3oxm4OfBv9QwkXylAC;9;0.0884;4;273560;1;Innuendo (Deluxe Edition 2011 Remaster);-4.121;0.873;0.213;1991-02-05;0.377
0.26;6vUbXquGK5Q3osX5wJXx8q;101.324;0.134;Queen;1.98e-05;4May3oxm4OfBv9QwkXylAC;4;0.0312;3;219827;0;Innuendo (Deluxe Edition 2011 Remaster);-7.004;0.424;0.234;1991-02-05;0.716
0.581;4srbcly4yWgbyvIww7Dunz;113.818;0.352;Queen;0.00875;4May3oxm4OfBv9QwkXylAC;0;0.0454;4;282920;1;Innuendo (Deluxe Edition 2011 Remaster);-7.968;0.867;0.332;1991-02-05;0.00466
0.307;6YXCFjv7y12dX97iWcdzks;181.62;0.229;Queen;0.00202;4May3oxm4OfBv9QwkXylAC;5;0.095;3;261653;1;Innuendo (Deluxe Edition 2011 Remaster);-8.066;0.796;0.313;1991-02-05;0.233
0.689;6kvmyRoDEiRldGyVyt6zex;112.64;0.567;Queen;0.000137;4May3oxm4OfBv9QwkXylAC;0;0.0299;4;255040;1;Innuendo (Deluxe Edition 2011 Remaster);-9.63;0.4;0.0605;1991-02-05;0.372
0.729;0SkKJNTOTdOz0jl17Fm6Co;109.079;0.531;Queen;2.47e-05;4May3oxm4OfBv9QwkXylAC;7;0.0292;4;214560;1;Innuendo (Deluxe Edition 2011 Remaster);-9.444;0.508;0.12;1991-02-05;0.385
0.385;7BLZzMO6PMGqXSp56jz0Bb;90.184;0.103;Queen;0.0211;4May3oxm4OfBv9QwkXylAC;3;0.122;4;296627;0;Innuendo (Deluxe Edition 2011 Remaster);-4.711;0.982;0.429;1991-02-05;0.00367
0.229;0g7AkY1T1lt9kYuBUPOv1I;72.735;0.0492;Queen;0.429;4May3oxm4OfBv9QwkXylAC;2;0.0376;4;216867;0;Innuendo (Deluxe Edition 2011 Remaster);-9.766;0.389;0.353;1991-02-05;0.93
0.426;6leGGL1jleM6GOJ9CJLkgr;84.141;0.184;Queen;0;4May3oxm4OfBv9QwkXylAC;11;0.0329;4;277827;0;Innuendo (Deluxe Edition 2011 Remaster);-6.926;0.687;0.112;1991-02-05;0.409
0.263;2Jd320a4gWyq7b5id234rh;92.067;0.379;Queen;0.00109;4May3oxm4OfBv9QwkXylAC;9;0.0903;4;287893;1;Innuendo (Deluxe Edition 2011 Remaster);-4.001;0.892;0.563;1991-02-05;0.363
0.357;70zIlBRaU4uKeShAv6QQ3Q;147.863;0.16;Queen;0.0355;4May3oxm4OfBv9QwkXylAC;4;0.0276;3;231800;1;Innuendo (Deluxe Edition 2011 Remaster);-12.188;0.437;0.14;1991-02-05;0.332
0.498;2wm2c4wARmRyQ7y92Jz8ak;113.929;0.334;Queen;0.117;4May3oxm4OfBv9QwkXylAC;2;0.0471;4;254120;1;Innuendo (Deluxe Edition 2011 Remaster);-7.626;0.937;0.086;1991-02-05;0.00389
0.538;5lodcyh28Gx6nY80qWAGTK;115.709;0.333;Queen;4.85e-06;4May3oxm4OfBv9QwkXylAC;9;0.0417;4;275693;0;Innuendo (Deluxe Edition 2011 Remaster);-8.104;0.599;0.711;1991-02-05;0.578
0.504;0F66rb8Of8ulhXQQ0kI8Yk;144.005;0.634;Queen;0.00042;4May3oxm4OfBv9QwkXylAC;2;0.0427;4;284373;1;Innuendo (Deluxe Edition 2011 Remaster);-6.318;0.821;0.187;1991-02-05;0.0418
0.671;2As8W0MhoBuWVCyuVUj0sl;135.028;0.777;Queen;0.000718;3h6SV9wHJtNL1YswZUJs8V;0;0.0505;4;144893;1;The Miracle (2011 Remaster);-4.749;0.914;0.603;1989-05-22;0.00862
0.485;1SH4lUFMH0gp6WFfVb0jYD;95.154;0.566;Queen;7.09e-05;3h6SV9wHJtNL1YswZUJs8V;11;0.123;4;167667;1;The Miracle (2011 Remaster);-4.544;0.869;0.416;1989-05-22;0.243
0.481;5EQXJGm08LMM1ZtVmkYJMn;91.963;0.545;Queen;0;3h6SV9wHJtNL1YswZUJs8V;1;0.027;4;301360;1;The Miracle (2011 Remaster);-6.022;0.651;0.549;1989-05-22;0.158
0.377;3Dpyn5Cu7BdURzo2ov4dku;92.369;0.389;Queen;8.33e-05;3h6SV9wHJtNL1YswZUJs8V;11;0.0492;4;280480;0;The Miracle (2011 Remaster);-5.119;0.842;0.287;1989-05-22;0.025
0.704;6VoiY3rukFPoqzP4AoGPU8;119.994;0.55;Queen;0.0155;3h6SV9wHJtNL1YswZUJs8V;0;0.0422;4;237680;1;The Miracle (2011 Remaster);-6.94;0.792;0.328;1989-05-22;0.188
0.569;5Nuxdf0f5PpaeaPm4jrhiE;90.08;0.328;Queen;0.00955;3h6SV9wHJtNL1YswZUJs8V;5;0.0862;4;248387;1;The Miracle (2011 Remaster);-5.697;0.864;0.353;1989-05-22;0.0614
0.73;6jornLGJEzC3wFP2MFFvWg;112.016;0.963;Queen;0.000415;3h6SV9wHJtNL1YswZUJs8V;9;0.0402;4;263293;0;The Miracle (2011 Remaster);-6.692;0.791;0.0655;1989-05-22;0.125
0.638;6ntpR3xo7Zcc9akHgcMbu5;103.46;0.505;Queen;0.0023;3h6SV9wHJtNL1YswZUJs8V;4;0.0319;4;282920;0;The Miracle (2011 Remaster);-5.961;0.804;0.312;1989-05-22;0.0384
0.79;4ThbgbCyLKCPrPEdmYfwtV;90.955;0.701;Queen;0.0123;3h6SV9wHJtNL1YswZUJs8V;1;0.0513;4;202800;1;The Miracle (2011 Remaster);-10.828;0.417;0.0449;1989-05-22;0.0491
0.16;5YAXhS6lCmoQD4HJvi6YwW;179.751;0.142;Queen;4.32e-05;3h6SV9wHJtNL1YswZUJs8V;9;0.0883;4;347800;0;The Miracle (2011 Remaster);-5.277;0.866;0.0894;1989-05-22;0.206
0.671;6ePYuPiBKrahiVF8aejiYW;135.028;0.777;Queen;0.000718;1HmWxU8jJ27zCs3thz4yX5;0;0.0505;4;144893;1;The Miracle (Deluxe Edition 2011 Remaster);-4.749;0.914;0.603;1989-05-22;0.00862
0.485;5fdllAhRzlWOByIyulTpOm;95.154;0.566;Queen;7.09e-05;1HmWxU8jJ27zCs3thz4yX5;11;0.123;4;167667;1;The Miracle (Deluxe Edition 2011 Remaster);-4.544;0.869;0.416;1989-05-22;0.243
0.481;0rzis6bBgOiA4kviQmypjE;91.963;0.545;Queen;0;1HmWxU8jJ27zCs3thz4yX5;1;0.027;4;301360;1;The Miracle (Deluxe Edition 2011 Remaster);-6.022;0.651;0.549;1989-05-22;0.158
0.377;0ncl4XVpQASObiCY0KYmqw;92.369;0.389;Queen;8.33e-05;1HmWxU8jJ27zCs3thz4yX5;11;0.0492;4;280480;0;The Miracle (Deluxe Edition 2011 Remaster);-5.119;0.842;0.287;1989-05-22;0.025
0.704;0539iqYPTBADCOErdzreVt;119.994;0.55;Queen;0.0155;1HmWxU8jJ27zCs3thz4yX5;0;0.0422;4;237680;1;The Miracle (Deluxe Edition 2011 Remaster);-6.94;0.792;0.328;1989-05-22;0.188
0.569;336FWwFS99OzxnCaXcx0gt;90.08;0.328;Queen;0.00955;1HmWxU8jJ27zCs3thz4yX5;5;0.0862;4;248387;1;The Miracle (Deluxe Edition 2011 Remaster);-5.697;0.864;0.353;1989-05-22;0.0614
0.73;3ldtMr0AMzoMd1xGR5aAYz;112.016;0.963;Queen;0.000415;1HmWxU8jJ27zCs3thz4yX5;9;0.0402;4;263293;0;The Miracle (Deluxe Edition 2011 Remaster);-6.692;0.791;0.0655;1989-05-22;0.125
0.638;7z1JYjP1HnbGMJLqCVm1eC;103.46;0.505;Queen;0.0023;1HmWxU8jJ27zCs3thz4yX5;4;0.0319;4;282920;0;The Miracle (Deluxe Edition 2011 Remaster);-5.961;0.804;0.312;1989-05-22;0.0384
0.79;021qUf6DWC3VJYipCvvApm;90.955;0.701;Queen;0.0123;1HmWxU8jJ27zCs3thz4yX5;1;0.0513;4;202800;1;The Miracle (Deluxe Edition 2011 Remaster);-10.828;0.417;0.0449;1989-05-22;0.0491
0.16;5rbGVn7WkOw2whbwso1dBX;179.751;0.142;Queen;4.32e-05;1HmWxU8jJ27zCs3thz4yX5;9;0.0883;4;347800;0;The Miracle (Deluxe Edition 2011 Remaster);-5.277;0.866;0.0894;1989-05-22;0.206
0.406;7Gjz9hnR8IlQvptOxZzygX;92.245;0.408;Queen;3.01e-06;1HmWxU8jJ27zCs3thz4yX5;11;0.0482;4;242093;0;The Miracle (Deluxe Edition 2011 Remaster);-5.705;0.847;0.375;1989-05-22;0.0249
0.736;2QQ41S2czs8Pvo4p2o5LAk;119.195;0.331;Queen;0.44;1HmWxU8jJ27zCs3thz4yX5;10;0.0534;4;302480;0;The Miracle (Deluxe Edition 2011 Remaster);-9.58;0.505;0.12;1989-05-22;0.0288
0.546;7apJhSwq7A7pAe706UTWTW;122.345;0.353;Queen;0.000251;1HmWxU8jJ27zCs3thz4yX5;2;0.0434;4;226587;1;The Miracle (Deluxe Edition 2011 Remaster);-7.194;0.765;0.0936;1989-05-22;0.113
0.663;76iDj66U3eRH2zV0o0M0x6;100.099;0.673;Queen;0.000238;1HmWxU8jJ27zCs3thz4yX5;1;0.0421;4;251613;1;The Miracle (Deluxe Edition 2011 Remaster);-8.805;0.751;0.0717;1989-05-22;0.0356
0.556;74uqDXfmT2is8PcWPZ2zWA;120.836;0.46;Queen;0.000984;1HmWxU8jJ27zCs3thz4yX5;1;0.0466;4;239600;1;The Miracle (Deluxe Edition 2011 Remaster);-10.928;0.528;0.174;1989-05-22;0.339
0.295;4XCpYmANx7w251PILeySgp;63.629;0.126;Queen;0.892;1HmWxU8jJ27zCs3thz4yX5;4;0.0958;4;104400;1;The Miracle (Deluxe Edition 2011 Remaster);-7.706;0.735;0.153;1989-05-22;0.432
0.801;4mzapiSJjvJWSXGg4ZHGl1;120.012;0.672;Queen;0.608;1HmWxU8jJ27zCs3thz4yX5;0;0.0517;4;330507;1;The Miracle (Deluxe Edition 2011 Remaster);-9.81;0.726;0.241;1989-05-22;0.0511
0.456;3ROPrLWea9uICOW4V2Px1y;120.004;0.334;Queen;0.000296;0pEfDPZko6TnNOgrZMe5nn;2;0.223;4;311027;1;A Kind Of Magic (2011 Remaster);-7.398;0.923;0.361;1986-06-02;0.0444
0.67;5RYLa5P4qweEAKq5U1gdcK;130.128;0.713;Queen;0.00294;0pEfDPZko6TnNOgrZMe5nn;9;0.0356;4;264253;1;A Kind Of Magic (2011 Remaster);-5.874;0.776;0.128;1986-06-02;0.0184
0.556;1SvX2R7kPc0JsGnJaJVzZO;111.035;0.113;Queen;0.000557;0pEfDPZko6TnNOgrZMe5nn;11;0.0261;3;267480;0;A Kind Of Magic (2011 Remaster);-8.542;0.363;0.35;1986-06-02;0.267
0.764;4yBsKFDacDTa4UuvtrTmpK;112.185;0.605;Queen;0.0106;0pEfDPZko6TnNOgrZMe5nn;9;0.0241;4;261480;0;A Kind Of Magic (2011 Remaster);-6.52;0.63;0.169;1986-06-02;0.0546
0.447;3EGlnkJGcwz73rT0oE0X1X;75.051;0.35;Queen;1.28e-05;0pEfDPZko6TnNOgrZMe5nn;7;0.0269;3;246907;1;A Kind Of Magic (2011 Remaster);-7.721;0.531;0.336;1986-06-02;0.0377
0.0986;41kCFJBcaLSt7Ruk5zO3Vr;68.131;0.038;Queen;0.00113;0pEfDPZko6TnNOgrZMe5nn;4;0.035;4;315653;0;A Kind Of Magic (2011 Remaster);-8.96;0.367;0.114;1986-06-02;0.591
0.236;2L1yuPvbfQGgYFu4OPf1cR;84.768;0.102;Queen;0.0885;0pEfDPZko6TnNOgrZMe5nn;1;0.25;4;273973;0;A Kind Of Magic (2011 Remaster);-5.621;0.948;0.354;1986-06-02;0.0428
0.537;5NsOm4xBDedPNka2Tf7dSf;120.016;0.309;Queen;0.139;0pEfDPZko6TnNOgrZMe5nn;5;0.0702;4;278133;1;A Kind Of Magic (2011 Remaster);-6.009;0.918;0.252;1986-06-02;0.00517
